id,forward_packets,forward_total_bytes,Min_forward_inter_arrival_time_difference,Max_forward_inter_arrival_time_difference,Mean_forward_inter_arrival_time_difference,STD_forward_inter_arrival_time_difference,Mean_forward_packets,STD_forward_packets,backward_packets,backward_total_bytes,Min_backward_inter_arrival_time_difference,Max_backward_inter_arrival_time_difference,Mean_backward_inter_arrival_time_difference,STD_backward_inter_arrival_time_difference,Mean_backward_packets,STD_backward_packets,Mean_backward_TTL_value,Total_packets,Minimum_packet_size,Maximum_packet_size,Mean_packet_size,class,Maximum_backward_packet,Maximum_forward_packet,Minimum_backward_packet,Minimum_forward_packet
379,5,145,0.003962000000001353,0.21803299999999126,0.10263799999998469,0.11219450371861403,29.0,14.38749456993816,4,84,0.007928999999990083,931.267594,232.87503,465.5950526687311,21.0,2.0,64,9,20,53,25.444444444444443,normal,24.0,53.0,20.0,20.0
380,17,786,0.0027840000002470333,10.092136999999639,7.473253125000042,4.4283252664805515,46.23529411764706,102.28118681590759,17,2193,9.999999929277692e-05,11144.725432,662.6054357058824,2701.1838877049404,129.0,353.4190147685888,64,34,20,1440,87.61764705882354,normal,1440.0,443.0,20.0,20.0
381,5,157,0.00302800000008574,0.191332999999986,0.09539650000002098,0.10173431095587387,31.4,19.48845812269406,5,111,0.003643000000010943,931.687884,186.3791768,416.6402404731568,22.2,3.1937438845342623,64,10,20,65,26.8,normal,27.0,65.0,20.0,20.0
382,21,1689,0.0006680000005871989,63.914059000000634,11.304391550000037,23.38383546560177,80.42857142857143,119.25458960919342,24,3506,5.000000055588316e-05,11144.745922,473.7837010416667,2273.008803322443,146.08333333333334,335.12864715647265,64,45,20,1440,115.44444444444444,normal,1440.0,537.0,20.0,20.0
383,5,157,0.018100000000004002,0.18899399999997968,0.10266949999999042,0.09651331068992484,31.4,19.48845812269406,5,111,9.999999997489795e-05,932.078795,186.46178,416.8125893869439,22.2,3.1937438845342623,64,10,20,65,26.8,normal,27.0,65.0,20.0,20.0
384,17,786,0.001209000000017113,10.121339999999691,7.522279499999968,4.395465561240409,46.23529411764706,102.28118681590759,18,2213,7.999999979801942e-05,11144.736951,625.8382931666666,2625.1748705826994,122.94444444444444,343.5370469314468,64,35,20,1440,85.68571428571428,normal,1440.0,443.0,20.0,20.0
385,5,157,0.0028760000000147556,0.17973399999993944,0.10166124999997805,0.08957097046613162,31.4,19.48845812269406,5,111,7.80000000304426e-05,932.507398,186.54727640000002,417.0043909960668,22.2,3.1937438845342623,64,10,20,65,26.8,normal,27.0,65.0,20.0,20.0
386,17,786,0.0021360000009735813,10.124885999999606,7.522820062500045,4.395841243731978,46.23529411764706,102.28118681590759,17,2193,7.60000002628658e-05,11144.745859,662.6529150588235,2701.176881149394,129.0,353.4190147685888,64,34,20,1440,87.61764705882354,normal,1440.0,443.0,20.0,20.0
387,5,145,0.0017550000000028376,0.1759429999999611,0.08825049999998669,0.09948239790865622,29.0,14.38749456993816,4,84,0.004729999999995016,932.910283,233.273336,466.42463810224774,21.0,2.0,64,9,20,53,25.444444444444443,normal,24.0,53.0,20.0,20.0
388,4,92,0.00997800000004645,6.520991000001231,2.1806280000000697,3.758864648843659,23.0,6.0,3,64,0.008057999999437016,11148.039504,3718.1905736666668,6434.438744799316,21.333333333333332,2.309401076758503,64,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
389,5,157,0.004821999999990112,0.18552899999997408,0.10388324999999554,0.09263132953944461,31.4,19.48845812269406,5,111,0.0017759999999498177,933.287321,186.706043,417.35162802870326,22.2,3.1937438845342623,64,10,20,65,26.8,normal,27.0,65.0,20.0,20.0
390,19,674,0.004186999998637475,10.08879700000034,6.680157611111099,4.810834711050891,35.473684210526315,61.93488374544191,23,9197,3.9999998989515007e-05,11148.043469,489.9251328695652,2323.393455828394,399.8695652173913,609.8862266736035,64,42,20,1440,235.02380952380952,normal,1440.0,291.0,20.0,20.0
391,5,157,0.002878000000009706,0.38297499999998763,0.160901999999993,0.18170396545477493,31.4,19.48845812269406,5,111,7.900000002791785e-05,933.947664,186.84248580000002,417.64450231400633,22.2,3.1937438845342623,64,10,20,65,26.8,normal,27.0,65.0,20.0,20.0
392,43,2255,0.0005290000008244533,64.532287,4.929708833333323,16.495601566798044,52.44186046511628,88.19899101182438,79,75322,2.9999999242136255e-05,11148.071286,143.73538439240505,1254.0171335255839,953.4430379746835,653.8832277707413,64,122,20,1440,635.8770491803278,normal,1440.0,537.0,20.0,20.0
393,5,157,0.0018840000000182044,0.2127419999999347,0.10362349999999765,0.1158390323551812,31.4,19.48845812269406,5,111,0.0034360000000788204,934.408351,186.9260722,417.85530582594777,22.2,3.1937438845342623,64,10,20,65,26.8,normal,27.0,65.0,20.0,20.0
394,12,2550,0.00043599999844445847,9.978467000000819,1.1648171818181832,2.9293223556943153,212.5,420.0786722854314,13,4408,7.800000093993731e-05,11148.233858,858.5282022307692,3091.672960111322,339.0769230769231,531.7175725167233,64,25,20,1440,278.32,normal,1440.0,1438.0,20.0,20.0
395,5,145,0.0011469999999462743,0.183208000000036,0.0928339999999821,0.10361355640069543,29.0,14.38749456993816,4,84,0.002747999999996864,934.81682,233.7523365,467.3763296688028,21.0,2.0,64,9,20,53,25.444444444444443,normal,24.0,53.0,20.0,20.0
396,22,2746,0.005112000000735861,10.037662000000637,3.3065206190475736,4.464444321985605,124.81818181818181,168.73045180987742,27,7673,9.200000022246968e-05,11150.045042,415.53419837037035,2145.3176857943436,284.18518518518516,453.55510538217254,64,49,20,1440,212.6326530612245,normal,1440.0,498.0,20.0,20.0
397,21,1410,0.0029770000001008157,10.37129400000049,6.367849500000011,4.8585383614409485,67.14285714285714,133.98219497914107,22,2438,8.70000003487803e-05,11151.916849,512.6924746363637,2376.308965582472,110.81818181818181,311.38318705011864,64,43,20,1440,89.48837209302326,normal,1440.0,537.0,20.0,20.0
398,5,157,0.0072579999999788924,0.22073199999999815,0.14544050000000652,0.09443345852505225,31.4,19.48845812269406,5,111,0.0024750000000040018,935.189982,187.1199308,418.1838830102443,22.2,3.1937438845342623,64,10,20,65,26.8,normal,27.0,65.0,20.0,20.0
399,5,157,0.006619999999998072,0.18643700000006902,0.09600874999998155,0.10292556523487628,31.4,19.48845812269406,5,111,0.0018099999999776628,935.806102,187.2017914,418.4825385412751,22.2,3.1937438845342623,64,10,20,65,26.8,normal,27.0,65.0,20.0,20.0
400,13,911,0.011018000001058681,10.056728000001385,5.041113583333299,5.149290147643021,70.07692307692308,111.81641317986485,14,1089,0.004723000000012689,11152.973808,800.9585248571428,2979.5190929387286,77.78571428571429,168.9092512707198,64,27,20,649,74.07407407407408,normal,649.0,382.0,20.0,20.0
401,5,157,0.0014519999999720312,0.1957110000000739,0.1039747499999919,0.10331850136476044,31.4,19.48845812269406,5,111,7.80000000304426e-05,936.201634,187.286633,418.6562202690671,22.2,3.1937438845342623,64,10,20,65,26.8,normal,27.0,65.0,20.0,20.0
402,13,911,0.0028619999993679812,10.058844999999565,5.041889916666757,5.150324751480705,70.07692307692308,111.81641317986485,14,1071,0.0037449999999807915,11152.973721,800.9592905714286,2979.5188448886115,76.5,164.2304900015641,64,27,20,631,73.4074074074074,normal,631.0,382.0,20.0,20.0
403,5,145,0.0017339999999421707,0.1814319999999725,0.09535975000000008,0.0975469891638016,29.0,14.38749456993816,4,84,0.004633000000012544,936.614166,234.20519375,468.27265452883097,21.0,2.0,64,9,20,53,25.444444444444443,normal,24.0,53.0,20.0,20.0
404,13,911,0.009364999999888823,10.048499000000447,5.041351416666657,5.143823538436026,70.07692307692308,111.81641317986485,14,1069,0.0055400000001100125,11152.977881,800.9588823571429,2979.5201596838033,76.35714285714286,163.71109973310965,64,27,20,629,73.33333333333333,normal,629.0,382.0,20.0,20.0
405,5,157,0.00449700000001485,0.18569400000001224,0.10133824999999774,0.09196075370640404,31.4,19.48845812269406,5,111,0.0020600000000285945,937.060993,187.4588808,419.04032605399357,22.2,3.1937438845342623,64,10,20,65,26.8,normal,27.0,65.0,20.0,20.0
406,13,911,0.0101570000006177,10.048522000000958,5.040819666666721,5.144942992273292,70.07692307692308,111.81641317986485,14,1124,0.009470000000874279,11152.982366,800.9588661428571,2979.5214582236945,80.28571428571429,178.02697659513402,64,27,20,684,75.37037037037037,normal,684.0,382.0,20.0,20.0
407,264,15669,0.0005029999999806023,64.28743999999995,0.3837949125475283,4.078482975077613,59.35227272727273,69.1113676286288,964,1199787,0.0,936.976092,1.0766530954356845,30.25013116874209,1244.5923236514523,464.6365396750894,64,1228,20,1440,989.7850162866449,normal,1440.0,473.0,20.0,20.0
408,13,911,0.0058779999999387655,10.057276999999885,5.041350750000068,5.151440895389423,70.07692307692308,111.81641317986485,14,1116,0.01045700000031502,11152.985713,800.9593778571428,2979.5222713490025,79.71428571428571,175.9407367756054,64,27,20,676,75.07407407407408,normal,676.0,382.0,20.0,20.0
409,5,157,0.002592999999933454,0.19183800000007523,0.09627625000001672,0.10808757803245221,31.4,19.48845812269406,5,111,0.003003000000035172,937.486381,187.536824,419.23455433593307,22.2,3.1937438845342623,64,10,20,65,26.8,normal,27.0,65.0,20.0,20.0
410,14,1817,0.002657000000908738,9.787389000000985,1.393376615384533,2.8986383051841,129.78571428571428,197.18448159076763,16,4807,5.2999999752501026e-05,11154.605642,698.2920985,2788.351582810155,300.4375,477.55627504340606,64,30,20,1440,220.8,normal,1440.0,537.0,20.0,20.0
411,5,157,0.004023999999958505,0.18198900000004414,0.0907717499999876,0.0985533546102012,31.4,19.48845812269406,5,111,0.0010529999999562278,937.863775,187.6116998,419.4036668255191,22.2,3.1937438845342623,64,10,20,65,26.8,normal,27.0,65.0,20.0,20.0
412,22,1732,0.0007219999988592463,10.100738999999521,5.940725761904711,4.848144379801374,78.72727272727273,148.17402311316624,25,6603,8.200000047509093e-05,11155.356848,451.20400268,2230.0371193966444,264.12,474.84114185693727,64,47,20,1440,177.3404255319149,normal,1440.0,443.0,20.0,20.0
413,5,145,0.003489000000058695,0.19179899999994632,0.09727124999997727,0.10232133636201583,29.0,14.38749456993816,4,84,0.005685000000084983,938.298193,234.627466,469.1138256225598,21.0,2.0,64,9,20,53,25.444444444444443,normal,24.0,53.0,20.0,20.0
414,12,1043,0.033520999999382184,10.034132999999201,2.83057536363644,4.609417549079222,86.91666666666667,136.72032390868947,14,3568,9.999999929277692e-05,11156.049271,799.0824488571428,2980.9430257164668,254.85714285714286,505.52362147394444,64,26,20,1440,177.34615384615384,normal,1440.0,460.0,20.0,20.0
415,5,157,0.0015200000000277214,0.2321070000000418,0.11130925000000502,0.11242390486716976,31.4,19.48845812269406,5,111,0.0006889999999657448,938.74749,187.7926578,419.7965196051864,22.2,3.1937438845342623,64,10,20,65,26.8,normal,27.0,65.0,20.0,20.0
416,14,2127,0.0,9.695404000000053,0.858683153846169,2.657284515946151,151.92857142857142,386.62931248771775,17,7283,4.9000000217347406e-05,11156.061467,656.8929097058823,2705.5748751988026,428.4117647058824,595.7002244022921,64,31,20,1480,303.5483870967742,normal,1440.0,1480.0,20.0,20.0
417,5,157,0.020943999999985863,0.17630899999994654,0.10061824999999658,0.08617659457325126,31.4,19.48845812269406,5,111,8.800000000519503e-05,939.139019,187.874122,419.9698502120639,22.2,3.1937438845342623,64,10,20,65,26.8,normal,27.0,65.0,20.0,20.0
418,17,1264,0.002630999999382766,10.16119400000025,3.8899631875000296,4.94887513160611,74.3529411764706,147.39866908170785,19,6415,7.60000002628658e-05,11156.139621,590.4347031578948,2558.606557825452,337.63157894736844,556.6714780756456,64,36,20,1440,213.30555555555554,normal,1440.0,607.0,20.0,20.0
419,22,1591,0.0026669999999739957,65.04814799999997,9.468507952380952,22.963492778870858,72.31818181818181,92.33963517963575,27,5223,4.200000000764703e-05,939.325578,42.15332218518519,180.4751706565699,193.44444444444446,386.7165860791569,64,49,20,1440,139.0612244897959,normal,1440.0,413.0,20.0,20.0
420,10,558,0.002077000001008855,5.506536999999298,0.7515146666666825,1.791611823565665,55.8,66.57126507235185,11,5091,7.200000072771218e-05,11156.265467,1014.8176819090909,3363.5381484114528,462.8181818181818,638.7968093504879,64,21,20,1440,269.0,normal,1440.0,209.0,20.0,20.0
421,5,157,0.008670999999935702,0.25190699999996014,0.11760774999999057,0.1159217024069251,31.4,19.48845812269406,5,111,0.012497000000053049,939.562321,187.97197160000002,420.1517881035103,22.2,3.1937438845342623,64,10,20,65,26.8,normal,27.0,65.0,20.0,20.0
422,9,572,0.0018909999998868443,4.945123999999851,0.7157009999998536,1.71404609129411,63.55555555555556,78.76882491047951,11,3348,0.00011500000073283445,11156.265371,1014.7236515454545,3363.5692177473056,304.3636363636364,473.71621731312354,64,20,20,1440,196.0,normal,1440.0,243.0,20.0,20.0
423,29,1889,0.0018730000001596636,10.102563000000032,6.990510428571432,4.5535813806847925,65.13793103448276,131.6794604164465,30,3124,0.006043999999974403,939.524271,37.841814066666664,170.36264289410855,104.13333333333334,203.948900519195,64,59,20,860,84.96610169491525,normal,860.0,446.0,20.0,20.0
424,10,562,0.0011020000001735752,5.481354999999894,0.7620373333334606,1.7749412622535297,56.2,67.59815908078497,12,5519,5.2999999752501026e-05,11156.36183,930.25779325,3220.3880028709436,459.9166666666667,625.7245194511912,64,22,20,1440,276.40909090909093,normal,1440.0,213.0,20.0,20.0
425,25,1271,0.000696000000971253,10.086895000000368,5.413333166666689,4.932072639654181,50.84,88.61982471960398,27,5938,8.100000013655517e-05,11158.539694,418.0899086666667,2146.5060983491303,219.92592592592592,457.3339905554571,71.07407407407408,52,20,1440,138.6346153846154,normal,1440.0,418.0,20.0,20.0
426,5,145,0.002910999999926389,0.18274700000006305,0.09082875000001422,0.10151877831018036,29.0,14.38749456993816,4,84,0.005225999999993292,940.034005,235.056216,469.98519984679956,21.0,2.0,64,9,20,53,25.444444444444443,normal,24.0,53.0,20.0,20.0
427,10,561,0.0009129999998549465,6.0800449999987904,0.788623555555508,1.989557500249916,56.1,67.34067616728144,11,5050,4.6999999540275894e-05,11158.545499,1015.0552803636364,3364.2156286166105,459.09090909090907,629.1181851680103,64,21,20,1440,267.1904761904762,normal,1440.0,212.0,20.0,20.0
428,5,157,0.016860000000065156,0.22464700000000448,0.11065450000000965,0.10662666697248085,31.4,19.48845812269406,5,111,0.02136499999994612,940.425969,188.13854899999998,420.54145839169325,22.2,3.1937438845342623,64,10,20,65,26.8,normal,27.0,65.0,20.0,20.0
429,144,36431,0.0,60.05175000000054,1.710538300699297,7.608474086819791,252.99305555555554,471.96444835482896,347,339761,2.099999983329326e-05,11158.54182,32.86205451585015,599.0044889951599,979.1383285302594,626.5920609676748,64.55043227665706,491,20,1480,766.1751527494908,normal,1440.0,1480.0,20.0,20.0
430,18,5658,0.0,10.100526999999943,3.650472705882347,4.878130210771819,314.3333333333333,553.9051734516212,21,3643,5.29999999798747e-05,940.678692,47.73974214285714,204.64882593712255,173.47619047619048,423.43483784965304,64,39,20,1480,238.48717948717947,normal,1440.0,1480.0,20.0,20.0
431,5,157,0.009453000000007705,0.2019310000000587,0.10320200000001023,0.10156725354825574,31.4,19.48845812269406,5,111,0.00011600000004818867,940.875433,188.2222862,420.745907844149,22.2,3.1937438845342623,64,10,20,65,26.8,normal,27.0,65.0,20.0,20.0
432,4,92,0.01331900000150199,6.159922999999253,2.062701000000137,3.5482984207079546,23.0,6.0,3,64,0.009007000000565313,11160.161959,3722.111870666667,6441.5410664211,21.333333333333332,2.309401076758503,64,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
433,5,157,0.003629999999930078,0.17596600000001672,0.0892152499999952,0.09790270995697588,31.4,19.48845812269406,5,111,0.0030470000000377695,941.297413,188.2975212,420.9397422032482,22.2,3.1937438845342623,64,10,20,65,26.8,normal,27.0,65.0,20.0,20.0
434,4,92,0.007561999998870306,6.1565559999999095,2.057992666666299,3.5494601516584234,23.0,6.0,3,64,0.005482000000483822,11160.164874,3722.1100993333334,6441.545124622715,21.333333333333332,2.309401076758503,64,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
435,5,145,0.00479500000005828,0.19465100000002167,0.10037850000000503,0.10690717209958134,29.0,14.38749456993816,4,84,0.007450000000062573,941.684465,235.4742945,470.8067881237557,21.0,2.0,64,9,20,53,25.444444444444443,normal,24.0,53.0,20.0,20.0
436,26,2210,0.000495000000228174,64.1013299999995,8.68030875999997,20.98246864814639,85.0,130.0095381116324,32,5961,7.300000106624793e-05,11161.996546,355.592920375,1972.0334630959642,186.28125,362.38023466492547,64,58,20,1440,140.8793103448276,normal,1440.0,631.0,20.0,20.0
437,19,1125,0.0019190000002708985,64.31716500000039,10.951452444444435,24.362879066452944,59.21052631578947,61.098807905599756,23,5024,3.3999998777289875e-05,11164.697641,493.99141565217394,2326.2353381184184,218.43478260869566,455.461387055823,64,42,20,1440,146.4047619047619,normal,1440.0,244.0,20.0,20.0
438,17,2873,0.0003150000000005093,4.622807999999964,0.4559039374999969,1.1657101335713094,169.0,154.41097758903024,21,6007,4.500000000007276e-05,942.217751,45.135709380952385,205.55002701894236,286.04761904761904,452.5941312247074,64,38,20,1440,233.68421052631578,normal,1440.0,425.0,20.0,20.0
439,18,1327,0.0006680000005871989,2.1692779999993945,0.3451426470587381,0.5909602517793697,73.72222222222223,101.67989306443418,24,8194,5.899999996472616e-05,11165.093178,465.4552895,2279.0133948795487,341.4166666666667,531.1807942987812,64,42,20,1440,226.6904761904762,normal,1440.0,405.0,20.0,20.0
440,19,1093,0.0003950000000259024,65.72439900000006,11.050574111111112,24.441506642496385,57.526315789473685,55.9457757526107,21,4984,4.6999999995023245e-05,949.249508,54.67301795238096,206.2462369532284,237.33333333333334,469.55706078530363,64,40,20,1440,151.925,normal,1440.0,212.0,20.0,20.0
441,21,1667,0.0007319999999708671,65.93763100000001,9.953677600000002,23.411455016162108,79.38095238095238,112.04930887358306,26,4942,7.80000000304426e-05,950.110751,44.19810173076923,185.94314360348505,190.07692307692307,395.9185697162408,64,47,20,1440,140.61702127659575,normal,1440.0,511.0,20.0,20.0
442,23,1925,0.0008399999987886986,64.1305940000002,9.627169136363591,22.12015234605836,83.69565217391305,148.2066845451767,27,7224,7.200000072771218e-05,11165.107303,421.3660742222222,2147.253697718119,267.55555555555554,469.98873418031013,64,50,20,1440,182.98,normal,1440.0,719.0,20.0,20.0
443,33,1675,0.00038099999983387534,65.61115200000006,6.208929125000001,18.929940784447453,50.75757575757576,61.116707158839915,68,54163,2.9000000040468876e-05,952.577562,16.929939955882354,115.9209308260482,796.5147058823529,693.4478962799844,64,101,20,1440,552.8514851485148,normal,1440.0,276.0,20.0,20.0
444,17,789,0.001231000000188942,10.127166999998735,7.486338749999959,4.399270144974907,46.411764705882355,103.00853048627174,16,1164,0.004047000000355183,11167.334017,705.444358375,2789.840060257431,72.75,209.93570444305084,64,33,20,860,59.18181818181818,normal,860.0,446.0,20.0,20.0
445,17,789,0.0007160000004660105,10.10044999999991,7.486228937499959,4.415572784100907,46.411764705882355,103.00853048627174,16,1164,0.004079000000274391,11167.335973,705.4443551875,2789.84059707099,72.75,209.93570444305084,64,33,20,860,59.18181818181818,normal,860.0,446.0,20.0,20.0
446,14,4639,0.0,64.97250999999994,5.013058846153845,18.015583918791823,331.35714285714283,523.0841390096974,17,2046,2.6000000048043148e-05,952.90644,59.88552041176471,230.66279377448808,120.3529411764706,316.8343299692425,64,31,20,1480,215.6451612903226,normal,1338.0,1480.0,20.0,20.0
447,4,92,0.008857999999236199,6.527315999999701,2.182989666666496,3.762297481973149,23.0,6.0,3,64,0.006001000001560897,11167.384492,3724.6404913333336,6445.606204108015,21.333333333333332,2.309401076758503,64,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
448,19,1093,0.0012120000000095388,64.942363,11.04154094444444,24.396305643187567,57.526315789473685,55.9457757526107,22,4480,7.300000004306639e-05,958.487309,52.60039772727273,203.56418631569048,203.63636363636363,425.8247510593045,64,41,20,1440,135.9268292682927,normal,1440.0,212.0,20.0,20.0
449,14,1146,0.0010639999999284555,0.36647000000004937,0.07845223076923538,0.1152407621287972,81.85714285714286,92.31289362635282,18,5515,4.899999998997373e-05,970.493533,53.9724945,228.73352024736116,306.3888888888889,505.57388927469333,64,32,20,1440,208.15625,normal,1440.0,296.0,20.0,20.0
450,4,92,0.015907000000879634,5.9931759999999485,2.008523000000423,3.450810735409023,23.0,6.0,3,64,0.012606000000232598,11170.944785,3725.651756333333,6447.813595933476,21.333333333333332,2.309401076758503,64,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
451,17,1336,0.0011599999997997656,64.31917900000008,12.35323137499995,25.537055784037182,78.58823529411765,124.77933463895845,18,794,0.0011009999998350395,11174.173437,631.7669460555555,2631.149406292525,44.111111111111114,42.89781139198388,64,35,20,537,60.857142857142854,normal,176.0,537.0,20.0,20.0
452,16,1217,0.0004410000000234504,0.24592299999994793,0.05768366666666225,0.07602169463445078,76.0625,87.56823529872766,19,5607,4.5999999997548e-05,970.500222,51.12393663157894,222.63714386749407,295.10526315789474,506.2726422631323,74.05263157894737,35,20,1430,194.97142857142856,normal,1430.0,296.0,20.0,20.0
453,16,1457,0.000499000000218075,64.78837299999998,4.386011000000008,16.710010676577802,91.0625,89.5458681347163,23,7296,4.799999987881165e-05,970.501739,45.05572056521739,202.19355635256022,317.2173913043478,504.40630777197674,64,39,20,1440,224.43589743589743,normal,1440.0,296.0,20.0,20.0
454,25,1619,0.0021070000002509914,10.056708000000071,5.3330479999999625,4.939247546611779,64.76,106.56307991044554,30,11898,3.099999958067201e-05,11228.682074,378.5551158,2049.2675360831427,396.6,594.3079197253525,64,55,20,1440,245.76363636363635,normal,1440.0,381.0,20.0,20.0
455,15,1166,0.0014159999999492356,0.3427319999999554,0.08104278571428429,0.09461926179911755,77.73333333333333,90.37735704625726,18,5512,9.000000000014552e-05,970.538262,53.9804375,228.74270243858746,306.22222222222223,513.4340619278316,64,33,20,1440,202.36363636363637,normal,1440.0,296.0,20.0,20.0
456,142,4230,0.00041400000009161886,10.897159000000102,0.9078051773049728,2.8830577505019273,29.788732394366196,60.15097211690539,340,300670,2.9000000722589903e-05,11228.681985,33.40195848235294,608.9432894298365,884.3235294117648,667.5421752870125,64.56176470588235,482,20,1440,632.5726141078839,normal,1440.0,537.0,20.0,20.0
457,31,2467,0.0010959999999613501,10273.86688,347.75404826666664,1874.817341895632,79.58064516129032,109.6390362944234,35,6370,8.299999990413198e-05,10273.881728999999,325.8038899428571,1738.7313971728545,182.0,390.0082201245326,69.45714285714286,66,20,1440,133.8939393939394,normal,1440.0,537.0,20.0,20.0
458,15,1197,0.0009579999999687061,0.30397199999993063,0.07796285714285237,0.1029122917132386,79.8,89.31101355855918,19,5610,4.999999998744897e-05,970.538957,51.13730147368421,222.6432927148171,295.2631578947368,504.14557444642725,64,34,20,1430,200.2058823529412,normal,1430.0,296.0,20.0,20.0
459,17,648,0.0006840000005468028,10.062739999999394,7.4694810624999946,4.41410885122117,38.11764705882353,68.82939266125807,16,902,0.0031190000008791685,11246.693579,710.387039125,2809.6845630811154,56.375,144.43677971117097,64,33,20,598,46.96969696969697,normal,598.0,305.0,20.0,20.0
460,31,2472,0.001390999999784981,34.65641499999947,1.194920466666675,6.320071765701003,79.74193548387096,221.47414713564734,61,40963,0.0,11367.521606,186.93829296721313,1455.3925435366664,671.5245901639345,678.5282506169112,67.1311475409836,92,20,1440,472.1195652173913,normal,1440.0,1240.0,20.0,20.0
461,201,9168,0.0003580000000056316,64.40715599999999,1.2442028800000002,7.951583363190634,45.61194029850746,47.31520534369916,627,759338,2.899999992678204e-05,975.040939,1.951942720893142,39.18711610019162,1211.0653907496012,455.0697139988646,64,828,20,1440,928.1473429951691,normal,1440.0,264.0,20.0,20.0
462,17,798,0.003486999999950058,10.10217200000011,7.5253780000000035,4.444580356895875,46.94117647058823,105.19058334057004,17,2337,7.499999992433004e-05,975.5099,64.46526858823529,234.81027877277836,137.47058823529412,363.1594205109959,64,34,20,1440,92.20588235294117,normal,1440.0,455.0,20.0,20.0
463,102,3127,0.00033199999961652793,10.135494000000108,0.13425908910891066,1.0365049494296101,30.65686274509804,54.71935511063292,386,385528,0.0,11389.599375,29.541800502590675,579.7137991576038,998.7772020725389,627.0956612941677,64,488,20,1440,796.4241803278688,normal,1440.0,390.0,20.0,20.0
464,10,559,0.0033569999999372158,4.737499000000071,0.6889331111111056,1.5325364125501062,55.9,66.82722332835458,11,4627,8.400000001529406e-05,976.994758,89.37738990909091,294.3930082897433,420.6363636363636,655.0492000952712,64,21,20,1440,246.95238095238096,normal,1440.0,210.0,20.0,20.0
465,10,557,0.0028489999999692373,4.755810999999994,0.6887683333333396,1.5506024166388483,55.7,66.31582683559702,11,5017,5.599999997230043e-05,976.976961,89.37785172727273,294.3871464884583,456.09090909090907,647.473004000237,64,21,20,1440,265.42857142857144,normal,1440.0,208.0,20.0,20.0
466,43,1820,0.0014670000000478467,66.23731600000008,4.7706453095238075,16.702182740320264,42.325581395348834,52.22922048880509,115,101928,0.0,976.997263,10.237647304347826,91.52423863167547,886.3304347826087,662.291645114451,65.6608695652174,158,20,1440,656.632911392405,normal,1440.0,231.0,20.0,20.0
467,11,754,0.003925999999978558,0.9901710000000321,0.2153703999999948,0.3077237901146222,68.54545454545455,75.94914566519314,14,5453,4.999999998744897e-05,977.291357,69.95734271428572,261.14883736293575,389.5,603.3986754530222,64,25,20,1440,248.28,normal,1440.0,205.0,20.0,20.0
468,12,774,0.00034599999992224184,0.5884240000000318,0.14742054545454472,0.18413383272847456,64.5,73.75820447430053,14,5453,0.0,978.104994,69.97977307142857,261.3764743693562,389.5,595.142484555654,64,26,20,1440,239.5,normal,1440.0,205.0,20.0,20.0
469,12,774,0.00141299999995681,0.5951949999999897,0.14572627272727087,0.17814168271579436,64.5,73.75820447430053,14,5453,0.0009730000000445216,978.104915,69.97852178571428,261.3768120557775,389.5,594.7287358374145,64,26,20,1440,239.5,normal,1440.0,205.0,20.0,20.0
470,12,774,0.0021470000000363143,0.5860859999999093,0.14620800000000145,0.17952141189837081,64.5,73.75820447430053,14,5453,3.500000002532033e-05,978.108116,69.97887971428571,261.3776304283399,389.5,595.142484555654,64,26,20,1440,239.5,normal,1440.0,205.0,20.0,20.0
471,12,774,0.001966000000038548,0.5821220000000267,0.1465095454545504,0.17270760743022254,64.5,73.75820447430053,14,5453,0.001146000000062486,978.111864,69.97945092857142,261.37853928529574,389.5,594.5217534999164,64,26,20,1400,239.5,normal,1400.0,205.0,20.0,20.0
472,4,92,0.03741700000000492,0.11933199999998578,0.06726866666667775,0.04524970064355677,23.0,6.0,3,64,0.03439200000002529,978.160416,326.1063056666667,564.6954259724716,21.333333333333332,2.309401076758503,64,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
473,74,4370,0.0012500000000272848,10.72502499999996,1.5760321369862997,3.547780408967676,59.054054054054056,120.53861904787875,189,226885,0.0,978.294496,5.7848304179894185,71.15419435231256,1200.4497354497355,477.62394388111096,64,263,20,1440,879.296577946768,normal,1440.0,607.0,20.0,20.0
474,10,557,0.002953000000047723,6.325999000000024,0.8498872222222139,2.0666315685089476,55.7,66.31582683559702,11,5017,8.400000001529406e-05,978.720506,89.66877681818181,294.871682698301,456.09090909090907,647.473004000237,64,21,20,1440,265.42857142857144,normal,1440.0,208.0,20.0,20.0
475,4,92,0.0055370000000039,7.616366999999968,2.5451756666666747,4.391782383076947,23.0,6.0,3,64,0.010606999999936306,978.715341,328.78171733333335,562.8718851270156,21.333333333333332,2.309401076758503,64,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
